GG704911	EuPathDB	gene	7294089	7295357	.	-	.	ID=CIMG_00444;description=hypothetical protein	GG704911	funannotate	gene	7295283	7296698	.	+	.	ID=CIMG2_002216;
GG704911	EuPathDB	gene	7295300	7296636	.	+	.	ID=CIMG_00443;description=iron-sulfur cluster biosynthesis protein Isd11	GG704911	funannotate	gene	7295283	7296698	.	+	.	ID=CIMG2_002216;
GG704911	EuPathDB	gene	7296872	7299376	.	+	.	ID=CIMG_00442;description=hypothetical protein	GG704911	funannotate	gene	7296818	7302339	.	-	.	ID=CIMG2_002218;
GG704911	EuPathDB	gene	7296872	7299376	.	+	.	ID=CIMG_00442;description=hypothetical protein	GG704911	funannotate	gene	7297008	7298888	.	+	.	ID=CIMG2_002217;
GG704911	EuPathDB	gene	7299172	7302143	.	-	.	ID=CIMG_00441;description=histone-lysine N-methyltransferase	GG704911	funannotate	gene	7296818	7302339	.	-	.	ID=CIMG2_002218;
GG704911	EuPathDB	gene	7302452	7305250	.	-	.	ID=CIMG_00440;description=palmitoyltransferase erf2	GG704911	funannotate	gene	7302398	7305233	.	-	.	ID=CIMG2_002219;Name=ERF2;
GG704911	EuPathDB	gene	7305412	7306933	.	+	.	ID=CIMG_00439;description=hypothetical protein	GG704911	funannotate	gene	7305475	7306054	.	+	.	ID=CIMG2_002220;
GG704911	EuPathDB	gene	7305412	7306933	.	+	.	ID=CIMG_00439;description=hypothetical protein	GG704911	funannotate	gene	7305399	7309734	.	-	.	ID=CIMG2_002221;
GG704911	EuPathDB	gene	7306161	7309714	.	-	.	ID=CIMG_00438;description=dolichyl-phosphate-mannose-protein mannosyltransferase	GG704911	funannotate	gene	7305399	7309734	.	-	.	ID=CIMG2_002221;
GG704911	EuPathDB	gene	7309858	7311770	.	+	.	ID=CIMG_00437;description=pre-mRNA splicing factor	GG704911	funannotate	gene	7309882	7312071	.	+	.	ID=CIMG2_002222;Name=PRP21_1;
GG704911	EuPathDB	gene	7312172	7315373	.	-	.	ID=CIMG_00436;description=GDP/GTP exchange factor Sec2p	GG704911	funannotate	gene	7312329	7312724	.	-	.	ID=CIMG2_002223;
GG704911	EuPathDB	gene	7312172	7315373	.	-	.	ID=CIMG_00436;description=GDP/GTP exchange factor Sec2p	GG704911	funannotate	gene	7312818	7315083	.	-	.	ID=CIMG2_002224;Name=SEC2;
GG704911	EuPathDB	gene	7315914	7317169	.	+	.	ID=CIMG_00435;description=dsDNA-binding protein PDCD5%2C dsDNA-binding protein PDCD5%2C variant	GG704911	funannotate	gene	7316311	7316948	.	+	.	ID=CIMG2_002225;
GG704911	EuPathDB	gene	7315914	7317169	.	+	.	ID=CIMG_00435;description=dsDNA-binding protein PDCD5%2C dsDNA-binding protein PDCD5%2C variant	GG704911	funannotate	gene	7316412	7318148	.	-	.	ID=CIMG2_002226;Name=COQ4;
GG704911	EuPathDB	gene	7316964	7318242	.	-	.	ID=CIMG_00434;description=ubiquinone biosynthesis protein COQ4%2C mitochondrial	GG704911	funannotate	gene	7316412	7318148	.	-	.	ID=CIMG2_002226;Name=COQ4;
GG704911	EuPathDB	gene	7318320	7320199	.	+	.	ID=CIMG_00433;description=SET domain-containing protein	GG704911	funannotate	gene	7318324	7321812	.	+	.	ID=CIMG2_002227;
GG704911	EuPathDB	gene	7320312	7321691	.	-	.	ID=CIMG_00431;description=2-dehydropantoate 2-reductase	GG704911	funannotate	gene	7318324	7321812	.	+	.	ID=CIMG2_002227;
GG704911	EuPathDB	gene	7320312	7321691	.	-	.	ID=CIMG_00431;description=2-dehydropantoate 2-reductase	GG704911	funannotate	gene	7320312	7321691	.	-	.	ID=CIMG2_002229;
GG704911	EuPathDB	gene	7321980	7323233	.	+	.	ID=CIMG_00430;description=exosome complex protein LRP1	GG704911	funannotate	gene	7321993	7323246	.	+	.	ID=CIMG2_002230;
GG704911	EuPathDB	gene	7323493	7324566	.	+	.	ID=CIMG_00429;description=CHCH domain-containing protein	GG704911	funannotate	gene	7323601	7324304	.	+	.	ID=CIMG2_002231;
GG704911	EuPathDB	gene	7324271	7326369	.	-	.	ID=CIMG_00428;description=UBX domain-containing protein	GG704911	funannotate	gene	7324770	7326369	.	-	.	ID=CIMG2_002232;
GG704911	EuPathDB	gene	7324271	7326369	.	-	.	ID=CIMG_00428;description=UBX domain-containing protein	GG704911	funannotate	gene	7323601	7324304	.	+	.	ID=CIMG2_002231;
GG704911	EuPathDB	gene	7327086	7329432	.	+	.	ID=CIMG_00427;description=N-acylethanolamine amidohydrolase	GG704911	funannotate	gene	7327025	7329677	.	+	.	ID=CIMG2_002233;
GG704911	EuPathDB	gene	7329805	7331851	.	+	.	ID=CIMG_00426;description=COX1 assembly protein	GG704911	funannotate	gene	7329690	7332900	.	-	.	ID=CIMG2_002235;
GG704911	EuPathDB	gene	7329805	7331851	.	+	.	ID=CIMG_00426;description=COX1 assembly protein	GG704911	funannotate	gene	7329690	7331854	.	+	.	ID=CIMG2_002234;Name=SHY1_1;
GG704911	EuPathDB	gene	7330160	7332878	.	-	.	ID=CIMG_00425;description=Centromere kinetochore component CENP-T%2C putative	GG704911	funannotate	gene	7329690	7332900	.	-	.	ID=CIMG2_002235;
GG704911	EuPathDB	gene	7330160	7332878	.	-	.	ID=CIMG_00425;description=Centromere kinetochore component CENP-T%2C putative	GG704911	funannotate	gene	7329690	7331854	.	+	.	ID=CIMG2_002234;Name=SHY1_1;
GG704911	EuPathDB	gene	7333073	7334460	.	+	.	ID=CIMG_00424;description=protein CMS1	GG704911	funannotate	gene	7333073	7334143	.	+	.	ID=CIMG2_002236;
GG704911	EuPathDB	gene	7334266	7334751	.	-	.	ID=CIMG_10549;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7335386	7335615	.	+	.	ID=CIMG_12874;description=hypothetical protein	GG704911	funannotate	gene	7335386	7335615	.	+	.	ID=CIMG2_002237;
GG704911	EuPathDB	gene	7336277	7337770	.	+	.	ID=CIMG_00423;description=nucleolar protein 6%2C nucleolar protein 6%2C variant	GG704911	funannotate	gene	7336308	7337628	.	+	.	ID=CIMG2_002238;
GG704911	EuPathDB	gene	7337740	7340132	.	-	.	ID=CIMG_00422;description=small GTP-binding protein%2C small GTP-binding protein%2C variant 1%2C small GTP-binding protein%2C variant 2	GG704911	funannotate	gene	7338394	7339276	.	-	.	ID=CIMG2_002239;Name=RAC1;
GG704911	EuPathDB	gene	7341240	7341701	.	-	.	ID=CIMG_00420;description=Dimeric alpha-beta barrel-containing protein	GG704911	funannotate	gene	7341240	7341701	.	-	.	ID=CIMG2_002240;
GG704911	EuPathDB	gene	7342647	7345402	.	+	.	ID=CIMG_00419;description=rho GTPase activator	GG704911	funannotate	gene	7342640	7345370	.	+	.	ID=CIMG2_002241;
GG704911	EuPathDB	gene	7346191	7348725	.	+	.	ID=CIMG_12875;description=urea transporter	GG704911	funannotate	gene	7345970	7348951	.	+	.	ID=CIMG2_002242;
GG704911	EuPathDB	gene	7349022	7350437	.	-	.	ID=CIMG_00417;description=MBA1-like protein%2C putative	GG704911	funannotate	gene	7348996	7350489	.	-	.	ID=CIMG2_002243;
GG704911	EuPathDB	gene	7350770	7352634	.	+	.	ID=CIMG_00416;description=N-glycosylation protein-like%2C putative	GG704911	funannotate	gene	7352284	7352634	.	+	.	ID=CIMG2_002244;
GG704911	EuPathDB	gene	7352914	7354375	.	-	.	ID=CIMG_00415;description=translation initiation factor SUI1	GG704911	funannotate	gene	7353463	7354246	.	-	.	ID=CIMG2_002245;Name=SUI1;
GG704911	EuPathDB	gene	7354745	7358029	.	-	.	ID=CIMG_00414;description=anaphase-promoting complex subunit Apc5	GG704911	funannotate	gene	7354926	7357554	.	-	.	ID=CIMG2_002246;Name=APC5;
GG704911	EuPathDB	gene	7358003	7359454	.	+	.	ID=CIMG_00413;description=phosphoribosylaminoimidazole-succinocarboxamide synthase	GG704911	funannotate	gene	7358140	7359217	.	+	.	ID=CIMG2_002247;Name=ADE1;
GG704911	EuPathDB	gene	7359423	7360816	.	-	.	ID=CIMG_00412;description=complex I intermediate associated protein	GG704911	funannotate	gene	7359621	7360740	.	-	.	ID=CIMG2_002248;
GG704911	EuPathDB	gene	7361014	7366608	.	-	.	ID=CIMG_00411;description=RNA polymerase II mediator complex component Srb8	GG704911	funannotate	gene	7360981	7367123	.	-	.	ID=CIMG2_002249;Name=SRB8_1;
GG704911	EuPathDB	gene	7367491	7370547	.	+	.	ID=CIMG_00410;description=mitochondrial morphology maintaining protein MMM1 domain-containing protein	GG704911	funannotate	gene	7367328	7370561	.	+	.	ID=CIMG2_002250;
GG704911	EuPathDB	gene	7370753	7375220	.	+	.	ID=CIMG_00409;description=cytoskeleton assembly control protein	GG704911	funannotate	gene	7370741	7375329	.	+	.	ID=CIMG2_002251;Name=SLA2;
GG704911	EuPathDB	gene	7376659	7377555	.	-	.	ID=CIMG_00407;description=hypothetical protein	GG704911	funannotate	gene	7376443	7377650	.	-	.	ID=CIMG2_002252;
GG704911	EuPathDB	gene	7377854	7379544	.	+	.	ID=CIMG_00406;description=HMG domain-containing protein	GG704911	funannotate	gene	7377897	7379529	.	+	.	ID=CIMG2_002253;
GG704911	EuPathDB	gene	7379688	7382013	.	-	.	ID=CIMG_00405;description=exodeoxyribonuclease III (xth)	GG704911	funannotate	gene	7379675	7381835	.	-	.	ID=CIMG2_002254;Name=APN2;
GG704911	EuPathDB	gene	7382483	7383483	.	+	.	ID=CIMG_00404;description=Cytochrome c oxidase subunit Via	GG704911	funannotate	gene	7382431	7385787	.	-	.	ID=CIMG2_002256;
GG704911	EuPathDB	gene	7382483	7383483	.	+	.	ID=CIMG_00404;description=Cytochrome c oxidase subunit Via	GG704911	funannotate	gene	7382537	7383006	.	+	.	ID=CIMG2_002255;Name=COX13;
GG704911	EuPathDB	gene	7383638	7385272	.	-	.	ID=CIMG_10544;description=mannosyltransferase%2C putative	GG704911	funannotate	gene	7382431	7385787	.	-	.	ID=CIMG2_002256;
GG704911	EuPathDB	gene	7385710	7386446	.	-	.	ID=CIMG_12876;description=hypothetical protein	GG704911	funannotate	gene	7382431	7385787	.	-	.	ID=CIMG2_002256;
GG704911	EuPathDB	gene	7385710	7386446	.	-	.	ID=CIMG_12876;description=hypothetical protein	GG704911	funannotate	gene	7385710	7386174	.	-	.	ID=CIMG2_002257;
GG704911	EuPathDB	gene	7388932	7389816	.	-	.	ID=CIMG_00401;description=hypothetical protein	GG704911	funannotate	gene	7388374	7389889	.	-	.	ID=CIMG2_002258;
GG704911	EuPathDB	gene	7390209	7391961	.	-	.	ID=CIMG_00400;description=S-adenosylmethionine-dependent methyltransferase%2C putative	GG704911	funannotate	gene	7390209	7392144	.	-	.	ID=CIMG2_002259;
GG704911	EuPathDB	gene	7392395	7398245	.	-	.	ID=CIMG_00399;description=polymerase zeta subunit	GG704911	funannotate	gene	7393154	7398245	.	-	.	ID=CIMG2_002260;Name=REV3;
GG704911	EuPathDB	gene	7398520	7400178	.	+	.	ID=CIMG_00398;description=pre-mRNA-splicing factor slu7	GG704911	funannotate	gene	7398393	7400160	.	+	.	ID=CIMG2_002261;Name=SLU7;
GG704911	EuPathDB	gene	7400316	7401582	.	+	.	ID=CIMG_00397;description=60S ribosomal protein L37	GG704911	funannotate	gene	7400302	7403038	.	-	.	ID=CIMG2_002263;
GG704911	EuPathDB	gene	7400316	7401582	.	+	.	ID=CIMG_00397;description=60S ribosomal protein L37	GG704911	funannotate	gene	7400450	7401040	.	+	.	ID=CIMG2_002262;Name=RPL37A;
GG704911	EuPathDB	gene	7401510	7403028	.	-	.	ID=CIMG_00396;description=elongator complex protein 6	GG704911	funannotate	gene	7400302	7403038	.	-	.	ID=CIMG2_002263;
GG704911	EuPathDB	gene	7403366	7407811	.	-	.	ID=CIMG_00395;description=RNA-directed RNA polymerase	GG704911	funannotate	gene	7403186	7411178	.	-	.	ID=CIMG2_002264;
GG704911	EuPathDB	gene	7408847	7410122	.	-	.	ID=CIMG_12877;description=hypothetical protein	GG704911	funannotate	gene	7403186	7411178	.	-	.	ID=CIMG2_002264;
GG704911	EuPathDB	gene	7410599	7411634	.	-	.	ID=CIMG_12878;description=hypothetical protein	GG704911	funannotate	gene	7403186	7411178	.	-	.	ID=CIMG2_002264;
GG704911	EuPathDB	gene	7412215	7414291	.	+	.	ID=CIMG_00393;description=glycolate oxidase%2C subunit GlcD	GG704911	funannotate	gene	7412425	7414291	.	+	.	ID=CIMG2_002265;
GG704911	EuPathDB	gene	7414874	7416415	.	+	.	ID=CIMG_00392;description=Aspartate-semialdehyde dehydrogenase	GG704911	funannotate	gene	7415094	7416317	.	+	.	ID=CIMG2_002266;
GG704911	EuPathDB	gene	7416596	7417987	.	+	.	ID=CIMG_00391;description=40S ribosomal protein S4	GG704911	funannotate	gene	7416564	7418767	.	+	.	ID=CIMG2_002267;Name=RPS4;
GG704911	EuPathDB	gene	7419464	7419781	.	-	.	ID=CIMG_00390;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7420380	7421980	.	-	.	ID=CIMG_00389;description=Ras GEF domain-containing protein	GG704911	funannotate	gene	7420380	7421980	.	-	.	ID=CIMG2_002268;
GG704911	EuPathDB	gene	7422702	7423973	.	-	.	ID=CIMG_12879;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7425040	7425708	.	-	.	ID=CIMG_12880;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7426019	7428073	.	+	.	ID=CIMG_00387;description=MYB DNA-binding domain-containing protein	GG704911	funannotate	gene	7425983	7429507	.	+	.	ID=CIMG2_002269;
GG704911	EuPathDB	gene	7428131	7429260	.	-	.	ID=CIMG_00386;description=sorting nexin-3	GG704911	funannotate	gene	7425983	7429507	.	+	.	ID=CIMG2_002269;
GG704911	EuPathDB	gene	7428131	7429260	.	-	.	ID=CIMG_00386;description=sorting nexin-3	GG704911	funannotate	gene	7428483	7429115	.	-	.	ID=CIMG2_002270;Name=SNX3;
GG704911	EuPathDB	gene	7429515	7432409	.	+	.	ID=CIMG_00385;description=WD repeat protein	GG704911	funannotate	gene	7429843	7432266	.	+	.	ID=CIMG2_002271;
GG704911	EuPathDB	gene	7432259	7433291	.	-	.	ID=CIMG_00384;description=protein translocase SEC61 complex gamma subunit	GG704911	funannotate	gene	7429843	7432266	.	+	.	ID=CIMG2_002271;
GG704911	EuPathDB	gene	7432259	7433291	.	-	.	ID=CIMG_00384;description=protein translocase SEC61 complex gamma subunit	GG704911	funannotate	gene	7432746	7433306	.	-	.	ID=CIMG2_002272;Name=SSS1;
GG704911	EuPathDB	gene	7433499	7436340	.	+	.	ID=CIMG_00383;description=RRM domain-containing protein	GG704911	funannotate	gene	7433476	7436367	.	+	.	ID=CIMG2_002273;
GG704911	EuPathDB	gene	7436856	7439247	.	+	.	ID=CIMG_00382;description=Flavin-containing monooxygenase	GG704911	funannotate	gene	7436696	7439477	.	+	.	ID=CIMG2_002274;
GG704911	EuPathDB	gene	7441368	7441838	.	-	.	ID=CIMG_00380;description=hypothetical protein	GG704911	funannotate	gene	7441361	7442036	.	-	.	ID=CIMG2_002276;
GG704911	EuPathDB	gene	7443375	7445366	.	+	.	ID=CIMG_00379;description=mitochondrial carrier protein	GG704911	funannotate	gene	7442536	7445463	.	+	.	ID=CIMG2_002277;
GG704911	EuPathDB	gene	7445578	7446808	.	-	.	ID=CIMG_00378;description=ribosomal protein rpl21	GG704911	funannotate	gene	7445496	7446805	.	-	.	ID=CIMG2_002278;Name=RPL21B;
GG704911	EuPathDB	gene	7446947	7448146	.	+	.	ID=CIMG_00377;description=40S ribosomal protein S9	GG704911	funannotate	gene	7447043	7447991	.	+	.	ID=CIMG2_002279;Name=RPS9;
GG704911	EuPathDB	gene	7448076	7449343	.	-	.	ID=CIMG_00376;description=hypothetical protein	GG704911	funannotate	gene	7448240	7449240	.	-	.	ID=CIMG2_002280;
GG704911	EuPathDB	gene	7449554	7450936	.	+	.	ID=CIMG_00375;description=hypothetical protein	GG704911	funannotate	gene	7449613	7450936	.	+	.	ID=CIMG2_002281;
GG704911	EuPathDB	gene	7451814	7454254	.	-	.	ID=CIMG_00374;description=Putative amidoligase enzyme	GG704911	funannotate	gene	7451906	7453376	.	-	.	ID=CIMG2_002282;
GG704911	EuPathDB	gene	7454840	7455583	.	+	.	ID=CIMG_00373;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7455688	7457443	.	+	.	ID=CIMG_00372;description=DOPA 4%2C5-dioxygenase	GG704911	funannotate	gene	7455886	7456844	.	+	.	ID=CIMG2_002283;
GG704911	EuPathDB	gene	7457309	7458397	.	-	.	ID=CIMG_00371;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7458715	7459149	.	+	.	ID=CIMG_10540;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7461971	7463355	.	+	.	ID=CIMG_00369;description=DUF946 domain-containing protein	GG704911	funannotate	gene	7462110	7463355	.	+	.	ID=CIMG2_002285;
GG704911	EuPathDB	gene	7464563	7465101	.	-	.	ID=CIMG_12881;description=hypothetical protein	GG704911	funannotate	gene	7464546	7468129	.	+	.	ID=CIMG2_002286;
GG704911	EuPathDB	gene	7465276	7468060	.	+	.	ID=CIMG_00367;description=cell division protein Sep4a	GG704911	funannotate	gene	7464546	7468129	.	+	.	ID=CIMG2_002286;
GG704911	EuPathDB	gene	7468795	7471799	.	-	.	ID=CIMG_00366;description=annexin ANXC4	GG704911	funannotate	gene	7468536	7471850	.	-	.	ID=CIMG2_002287;
GG704911	EuPathDB	gene	7472409	7475264	.	-	.	ID=CIMG_00365;description=Homeobox-like domain-containing protein	GG704911	funannotate	gene	7472145	7475231	.	-	.	ID=CIMG2_002288;
GG704911	EuPathDB	gene	7475655	7478440	.	+	.	ID=CIMG_00364;description=UPF0016 domain-containing protein	GG704911	funannotate	gene	7475955	7480678	.	+	.	ID=CIMG2_002289;
GG704911	EuPathDB	gene	7478576	7480678	.	+	.	ID=CIMG_00363;description=hypothetical protein	GG704911	funannotate	gene	7475955	7480678	.	+	.	ID=CIMG2_002289;
GG704911	EuPathDB	gene	7480763	7482228	.	-	.	ID=CIMG_00362;description=hypothetical protein	GG704911	funannotate	gene	7480973	7482058	.	-	.	ID=CIMG2_002290;
GG704911	EuPathDB	gene	7483459	7484183	.	-	.	ID=CIMG_12882;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7484627	7486265	.	+	.	ID=CIMG_10537;description=hypothetical protein	GG704911	funannotate	gene	7485945	7486265	.	+	.	ID=CIMG2_002291;
GG704911	EuPathDB	gene	7486674	7489742	.	+	.	ID=CIMG_10536;description=MFS transporter	GG704911	funannotate	gene	7487282	7489742	.	+	.	ID=CIMG2_002292;
GG704911	EuPathDB	gene	7490284	7493102	.	-	.	ID=CIMG_00358;description=developmental protein FluG	GG704911	funannotate	gene	7490335	7493102	.	-	.	ID=CIMG2_002293;
GG704911	EuPathDB	gene	7493705	7496128	.	+	.	ID=CIMG_00357;description=GNAT family acetyltransferase	GG704911	funannotate	gene	7493526	7494779	.	+	.	ID=CIMG2_002294;
GG704911	EuPathDB	gene	7493705	7496128	.	+	.	ID=CIMG_00357;description=GNAT family acetyltransferase	GG704911	funannotate	gene	7494865	7496142	.	-	.	ID=CIMG2_002295;
GG704911	EuPathDB	gene	7494865	7496142	.	-	.	ID=CIMG_00356;description=Acyl-CoA N-acyltransferase domain-containing protein	GG704911	funannotate	gene	7494865	7496142	.	-	.	ID=CIMG2_002295;
GG704911	EuPathDB	gene	7497759	7499281	.	+	.	ID=CIMG_00355;description=alpha/beta hydrolase fold protein	GG704911	funannotate	gene	7497759	7499281	.	+	.	ID=CIMG2_002296;
GG704911	EuPathDB	gene	7499611	7501543	.	-	.	ID=CIMG_00354;description=succinate-semialdehyde dehydrogenase	GG704911	funannotate	gene	7499626	7501427	.	-	.	ID=CIMG2_002297;
GG704911	EuPathDB	gene	7501932	7503256	.	+	.	ID=CIMG_12883;description=hypothetical protein	GG704911	funannotate	gene	7501675	7502619	.	-	.	ID=CIMG2_002298;
GG704911	EuPathDB	gene	7503576	7504480	.	+	.	ID=CIMG_00353;description=hypothetical protein	GG704911	funannotate	gene	7504372	7507145	.	+	.	ID=CIMG2_002300;
GG704911	EuPathDB	gene	7503576	7504480	.	+	.	ID=CIMG_00353;description=hypothetical protein	GG704911	funannotate	gene	7503576	7503920	.	+	.	ID=CIMG2_002299;
GG704911	EuPathDB	gene	7504798	7507093	.	+	.	ID=CIMG_00352;description=Amino acid permease	GG704911	funannotate	gene	7504372	7507145	.	+	.	ID=CIMG2_002300;
GG704911	EuPathDB	gene	7507896	7508705	.	-	.	ID=CIMG_00351;description=hypothetical protein	GG704911	funannotate	gene	7507896	7508705	.	-	.	ID=CIMG2_002301;
GG704911	EuPathDB	gene	7509185	7509574	.	-	.	ID=CIMG_00350;description=hypothetical protein	GG704911	funannotate	gene	7509185	7509574	.	-	.	ID=CIMG2_002302;
GG704911	EuPathDB	gene	7511823	7515632	.	+	.	ID=CIMG_00348;description=endochitinase 2	GG704911	funannotate	gene	7511830	7512156	.	+	.	ID=CIMG2_002303;
GG704911	EuPathDB	gene	7511823	7515632	.	+	.	ID=CIMG_00348;description=endochitinase 2	GG704911	funannotate	gene	7512694	7515497	.	+	.	ID=CIMG2_002304;Name=CTS2;
GG704911	EuPathDB	gene	7516292	7516699	.	-	.	ID=CIMG_00347;description=hypothetical protein	GG704911	funannotate	gene	7516292	7516699	.	-	.	ID=CIMG2_002305;
GG704911	EuPathDB	gene	7517202	7518054	.	+	.	ID=CIMG_10534;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7518508	7520323	.	-	.	ID=CIMG_00346;description=phosphatidylinositol:UDP-GlcNAc transferase PIG-C	GG704911	funannotate	gene	7518090	7520449	.	-	.	ID=CIMG2_002306;
GG704911	EuPathDB	gene	7520921	7522213	.	-	.	ID=CIMG_00345;description=carbohydrate-binding protein	GG704911	funannotate	gene	7521026	7522093	.	-	.	ID=CIMG2_002307;
GG704911	EuPathDB	gene	7522405	7523313	.	-	.	ID=CIMG_12884;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7522849	7524020	.	+	.	ID=CIMG_10533;description=hypothetical protein	.	.	.	-1	-1	.	.	.	.
GG704911	EuPathDB	gene	7525099	7527658	.	-	.	ID=CIMG_00343;description=Pantothenate kinase	GG704911	funannotate	gene	7525449	7527658	.	-	.	ID=CIMG2_002308;
GG704911	EuPathDB	gene	7527355	7530847	.	+	.	ID=CIMG_00342;description=glyoxal oxidase	GG704911	funannotate	gene	7525449	7527658	.	-	.	ID=CIMG2_002308;
GG704911	EuPathDB	gene	7527355	7530847	.	+	.	ID=CIMG_00342;description=glyoxal oxidase	GG704911	funannotate	gene	7528249	7530847	.	+	.	ID=CIMG2_002309;
GG704911	EuPathDB	gene	7533139	7535467	.	+	.	ID=CIMG_00341;description=DEAD/DEAH box RNA helicase	GG704911	funannotate	gene	7533139	7535344	.	+	.	ID=CIMG2_002310;
GG704911	EuPathDB	gene	7535797	7536923	.	-	.	ID=CIMG_00340;description=acetyltransferase	GG704911	funannotate	gene	7535797	7536558	.	-	.	ID=CIMG2_002311;
GG704911	EuPathDB	gene	7535797	7536923	.	-	.	ID=CIMG_00340;description=acetyltransferase	GG704911	funannotate	gene	7536612	7536911	.	-	.	ID=CIMG2_002312;
GG704911	EuPathDB	gene	7537262	7539257	.	+	.	ID=CIMG_00339;description=phosphate:H+ symporter	GG704911	funannotate	gene	7537352	7537885	.	+	.	ID=CIMG2_002313;Name=PHO5_1;
GG704911	EuPathDB	gene	7537262	7539257	.	+	.	ID=CIMG_00339;description=phosphate:H+ symporter	GG704911	funannotate	gene	7538005	7538523	.	+	.	ID=CIMG2_002314;
GG704911	EuPathDB	gene	7537262	7539257	.	+	.	ID=CIMG_00339;description=phosphate:H+ symporter	GG704911	funannotate	gene	7538604	7539257	.	+	.	ID=CIMG2_002315;Name=PHO5_2;
GG704911	EuPathDB	gene	7540160	7541505	.	+	.	ID=CIMG_00338;description=polysaccharide deacetylase	GG704911	funannotate	gene	7540160	7540981	.	+	.	ID=CIMG2_002316;
GG704911	EuPathDB	gene	7541949	7543238	.	-	.	ID=CIMG_00337;description=phosphopantothenate-cysteine ligase	GG704911	funannotate	gene	7541949	7543238	.	-	.	ID=CIMG2_002317;
GG704911	EuPathDB	gene	7543886	7545774	.	-	.	ID=CIMG_00336;description=hypothetical protein	GG704911	funannotate	gene	7543886	7545469	.	-	.	ID=CIMG2_002318;
GG704911	EuPathDB	gene	7543886	7545774	.	-	.	ID=CIMG_00336;description=hypothetical protein	GG704911	funannotate	gene	7545760	7548540	.	+	.	ID=CIMG2_002319;
GG704911	EuPathDB	gene	7545763	7548385	.	+	.	ID=CIMG_00335;description=hypothetical protein	GG704911	funannotate	gene	7545760	7548540	.	+	.	ID=CIMG2_002319;
GG704911	EuPathDB	gene	7549025	7549849	.	+	.	ID=CIMG_00334;description=hypothetical protein	GG704911	funannotate	gene	7549809	7550771	.	-	.	ID=CIMG2_002320;
GG704911	EuPathDB	gene	7549615	7550974	.	-	.	ID=CIMG_00333;description=central kinetochore subunit Mal2/MCM21	GG704911	funannotate	gene	7549809	7550771	.	-	.	ID=CIMG2_002320;
GG704911	EuPathDB	gene	7551140	7553212	.	+	.	ID=CIMG_00332;description=acetyl-CoA transporter	GG704911	funannotate	gene	7550993	7553415	.	+	.	ID=CIMG2_002321;
GG704911	EuPathDB	gene	7553661	7556509	.	+	.	ID=CIMG_00331;description=n-alkane-inducible cytochrome P450	GG704911	funannotate	gene	7553647	7555915	.	+	.	ID=CIMG2_002322;
GG704911	EuPathDB	gene	7553661	7556509	.	+	.	ID=CIMG_00331;description=n-alkane-inducible cytochrome P450	GG704911	funannotate	gene	7555892	7558201	.	-	.	ID=CIMG2_002323;
GG704911	EuPathDB	gene	7555543	7558206	.	-	.	ID=CIMG_00330;description=S-adenosylmethionine-dependent methyltransferase%2C putative	GG704911	funannotate	gene	7553647	7555915	.	+	.	ID=CIMG2_002322;
GG704911	EuPathDB	gene	7555543	7558206	.	-	.	ID=CIMG_00330;description=S-adenosylmethionine-dependent methyltransferase%2C putative	GG704911	funannotate	gene	7555892	7558201	.	-	.	ID=CIMG2_002323;
GG704911	EuPathDB	gene	7558546	7562876	.	-	.	ID=CIMG_00329;description=nuclear cohesin complex subunit	GG704911	funannotate	gene	7558507	7562873	.	-	.	ID=CIMG2_002324;
GG704911	EuPathDB	gene	7563269	7564417	.	+	.	ID=CIMG_00328;description=urease accessory protein UreD	GG704911	funannotate	gene	7563121	7566554	.	-	.	ID=CIMG2_002326;Name=AIM6;
GG704911	EuPathDB	gene	7563269	7564417	.	+	.	ID=CIMG_00328;description=urease accessory protein UreD	GG704911	funannotate	gene	7563269	7564417	.	+	.	ID=CIMG2_002325;
GG704911	EuPathDB	gene	7564530	7566450	.	-	.	ID=CIMG_00327;description=PLC-like phosphodiesterase superfamily protein%2C putative	GG704911	funannotate	gene	7563121	7566554	.	-	.	ID=CIMG2_002326;Name=AIM6;
GG704911	EuPathDB	gene	7566923	7567652	.	-	.	ID=CIMG_00326;description=hypothetical protein	GG704911	funannotate	gene	7566923	7567597	.	-	.	ID=CIMG2_002327;
GG704911	EuPathDB	gene	7570208	7572283	.	+	.	ID=CIMG_00325;description=hypothetical protein	GG704911	funannotate	gene	7570194	7577204	.	-	.	ID=CIMG2_002329;Name=RRP5;
